DrugID,CUI,name,AvgFrequency
DB00905,C0009450,Communicable_diseases,0.006
DB00905,C0009766,Allergic_conjunctivitis,0.0097
DB00905,C0011570,Mental_depression,0.0047
DB00905,C0012833,Dizziness,0.0063
DB00905,C0018681,Headache,0.01
DB00905,C0019572,Hirsutism,0.0065
DB00905,C0020538,Hypertensive_disease,0.011
DB00905,C0022081,Iritis,0.001
DB00905,C0022281,Itching_of_eye,0.1183
DB00905,C0022568,Keratitis,0.024
DB00905,C0027441,Nasopharyngitis,0.001
DB00905,C0030193,Pain,0.0153
DB00905,C0033774,Pruritus,0.1
DB00905,C0035317,Retinal_hemorrhage,0.001
DB00905,C0035455,Rhinitis,0.0067
DB00905,C0041912,Upper_respiratory_infections,0.001
DB00905,C0042571,Vertigo,0.001
DB00905,C0085636,Photophobia,0.0248
DB00905,C0086543,Cataract,0.018
DB00905,C0151601,Conjunctival_edema,0.0135
DB00905,C0151827,Eye_pain,0.0468
DB00905,C0152227,Excessive_tearing,0.0149
DB00905,C0162285,Edema_of_eyelid,0.0005
DB00905,C0162834,Hyperpigmentation,0.01
DB00905,C0234655,Burning_sensation_in_eye,0.08
DB00905,C0234665,Retraction_of_eyelid,0.001
DB00905,C0235266,Eye_irritation,0.0371
DB00905,C0239454,Eyelid_erythema,0.0215
DB00905,C0259799,Punctate_keratitis,0.01
DB00905,C0314719,Dryness_of_eye,0.0723
DB00905,C0344232,Blurred_vision,0.005
DB00905,C0392163,Corneal_erosion,0.01
DB00905,C0423006,Discharge_from_eye,0.0215
DB00905,C0423153,Lacrimation,0.01
DB00905,C0423602,Foreign_body_sensation,0.0462
DB00905,C0423847,Growth_of_eyelashes,0.278
DB00905,C0547030,Visual_disturbance,0.046
DB00905,C0677500,Stinging_sensation,0.0153
DB00905,C0849918,Eyelids_pruritus,0.0114
DB00905,C0854438,Pigmentation_of_eyelids,0.0577
DB00905,C1142111,Eyelash_discolouration,0.0293
DB00905,C1536145,Eyelash_hyperpigmentation,0.01
DB00905,C1536146,Eyelash_darkening,0.01
DB00905,C1761613,Conjunctival_hyperemia,0.255
DB00905,C3665347,Visual_impairment,0.046
DB00906,C0000737,Abdominal_pain,0.0475
DB00906,C0000833,Abscess,0.001
DB00906,C0002170,Alopecia,0.01
DB00906,C0002418,Amblyopia,0.0725
DB00906,C0002453,Amenorrhea,0.001
DB00906,C0002871,Anemia,0.001
DB00906,C0002962,Angina_pectoris,0.001
DB00906,C0003578,Apnea,0.01
DB00906,C0003862,Arthralgia,0.01
DB00906,C0003864,Arthritis,0.001
DB00906,C0004093,Asthenia,0.1516
DB00906,C0004096,Asthma,0.01
DB00906,C0004134,Ataxia,0.05
DB00906,C0004998,Benign_neoplasm_of_skin,0.001
DB00906,C0005741,Blepharitis,0.001
DB00906,C0006277,Bronchitis,0.01
DB00906,C0006444,Bursitis,0.001
DB00906,C0007114,Malignant_neoplasm_of_skin,0.001
DB00906,C0007642,Cellulitis,0.001
DB00906,C0007859,Neck_pain,0.01
DB00906,C0008031,Chest_pain,0.01
DB00906,C0008325,Cholecystitis,0.001
DB00906,C0008350,Cholelithiasis,0.001
DB00906,C0009421,Comatose,0.001
DB00906,C0009450,Communicable_diseases,0.1367
DB00906,C0009676,Confusion,0.0258
DB00906,C0010200,Coughing,0.035
DB00906,C0010692,Cystitis,0.001
DB00906,C0011053,Deafness,0.001
DB00906,C0011071,Sudden_death,0.001
DB00906,C0011124,Decreased_libido,0.001
DB00906,C0011168,Deglutition_disorders,0.001
DB00906,C0011175,Dehydration,0.001
DB00906,C0011253,Delusions,0.001
DB00906,C0011334,Dental_caries,0.001
DB00906,C0011551,Depersonalization,0.01
DB00906,C0011570,Mental_depression,0.02
DB00906,C0011603,Dermatitis,0.045
DB00906,C0011606,Exfoliative_dermatitis,0.001
DB00906,C0011616,Contact_dermatitis,0.001
DB00906,C0011991,Diarrhea,0.056
DB00906,C0012833,Dizziness,0.1772
DB00906,C0013362,Dysarthria,0.01
DB00906,C0013378,Dysgeusia,0.001
DB00906,C0013384,Dyskinetic_syndrome,0.001
DB00906,C0013390,Dysmenorrhea,0.01
DB00906,C0013404,Dyspnea,0.01
DB00906,C0013428,Dysuria,0.01
DB00906,C0013456,Earache,0.01
DB00906,C0013491,Ecchymosis,0.0233
DB00906,C0013595,Eczema,0.001
DB00906,C0013604,Edema,0.01
DB00906,C0014591,Epistaxis,0.01
DB00906,C0014724,Eructation,0.001
DB00906,C0014868,Esophagitis,0.001
DB00906,C0015230,Exanthema,0.045
DB00906,C0015732,Fecal_incontinence,0.001
DB00906,C0016034,Breast_fibrocystic_disease,0.001
DB00906,C0016867,Furunculosis,0.001
DB00906,C0017152,Gastritis,0.001
DB00906,C0017181,Gastrointestinal_hemorrhage,0.001
DB00906,C0017566,Gingival_hyperplasia,0.001
DB00906,C0017574,Gingivitis,0.01
DB00906,C0017675,Glossitis,0.001
DB00906,C0018021,Goiter,0.001
DB00906,C0018520,Halitosis,0.001
DB00906,C0018524,Hallucinations,0.01
DB00906,C0018965,Hematuria,0.001
DB00906,C0018991,Hemiplegia,0.001
DB00906,C0019079,Hemoptysis,0.01
DB00906,C0019080,Hemorrhage,0.001
DB00906,C0019209,Hepatomegaly,0.001
DB00906,C0019270,Hernia,0.001
DB00906,C0019348,Herpes_simplex_infections,0.001
DB00906,C0019360,Herpes_zoster_disease,0.001
DB00906,C0019521,Hiccough,0.01
DB00906,C0019572,Hirsutism,0.001
DB00906,C0020039,Hostility,0.025
DB00906,C0020443,Hypercholesterolemia,0.001
DB00906,C0020456,Hyperglycemia,0.001
DB00906,C0020458,Hyperhidrosis_disorder,0.01
DB00906,C0020473,Hyperlipidemia,0.001
DB00906,C0020517,Hypersensitivity,0.01
DB00906,C0020538,Hypertensive_disease,0.01
DB00906,C0020578,Hyperventilation,0.01
DB00906,C0020580,Hypesthesia,0.01
DB00906,C0020615,Hypoglycemia,0.001
DB00906,C0020621,Hypokalemia,0.001
DB00906,C0020625,Hyponatremia,0.001
DB00906,C0020649,Hypotension,0.001
DB00906,C0020651,"Hypotension,_orthostatic",0.001
DB00906,C0020676,Hypothyroidism,0.001
DB00906,C0021177,Increased_libido,0.001
DB00906,C0021400,Influenza,0.06
DB00906,C0022408,Arthropathy,0.001
DB00906,C0022568,Keratitis,0.001
DB00906,C0022573,Keratoconjunctivitis,0.001
DB00906,C0023067,Laryngitis,0.01
DB00906,C0023218,Cramps_of_lower_extremities,0.001
DB00906,C0023530,Leukopenia,0.001
DB00906,C0024902,Mastodynia,0.001
DB00906,C0025222,Melena,0.001
DB00906,C0025323,Menorrhagia,0.001
DB00906,C0025874,Metrorrhagia,0.01
DB00906,C0026650,Movement_disorders,0.001
DB00906,C0026826,Muscle_hypertonia,0.01
DB00906,C0026827,Muscle_hypotonia,0.01
DB00906,C0027051,Myocardial_infarction,0.001
DB00906,C0027066,Myoclonus,0.01
DB00906,C0027497,Nausea,0.1
DB00906,C0027651,Neoplasms,0.001
DB00906,C0027769,Nervousness,0.0833
DB00906,C0027813,Neuritis,0.001
DB00906,C0027932,Neurotic_disorders,0.001
DB00906,C0028259,Nodule,0.001
DB00906,C0028734,Nocturia,0.001
DB00906,C0028738,Nystagmus,0.015
DB00906,C0029408,Degenerative_polyarthritis,0.0055
DB00906,C0029878,Otitis_externa,0.001
DB00906,C0029882,Otitis_media,0.01
DB00906,C0030193,Pain,0.0367
DB00906,C0030232,Pallor,0.001
DB00906,C0030252,Palpitations,0.01
DB00906,C0030554,Paresthesia,0.03
DB00906,C0030794,Pelvic_pain,0.001
DB00906,C0031085,Periodontal_abscess,0.001
DB00906,C0031117,Peripheral_neuropathy,0.001
DB00906,C0031212,Personality_disorders,0.01
DB00906,C0031256,Petechiae,0.001
DB00906,C0031350,Pharyngitis,0.062
DB00906,C0031542,Phlebitis,0.001
DB00906,C0032285,Pneumonia,0.01
DB00906,C0032617,Polyuria,0.001
DB00906,C0033774,Pruritus,0.01
DB00906,C0033860,Psoriasis,0.001
DB00906,C0033975,Psychotic_disorders,0.001
DB00906,C0034186,Pyelonephritis,0.001
DB00906,C0034880,Hyperacusis,0.001
DB00906,C0035078,Kidney_failure,0.001
DB00906,C0036130,Salpingitis,0.001
DB00906,C0036454,Scotoma,0.001
DB00906,C0036974,Shock,0.01
DB00906,C0037036,Sialorrhea,0.001
DB00906,C0037299,Skin_ulcer,0.001
DB00906,C0037763,Spasm,0.001
DB00906,C0037822,Speech_disorders,0.03
DB00906,C0038362,Stomatitis,0.0075
DB00906,C0038367,Ulcerative_stomatitis,0.001
DB00906,C0038663,Suicide_attempt,0.001
DB00906,C0038990,Sweating,0.01
DB00906,C0039070,Syncope,0.01
DB00906,C0039231,Tachycardia,0.01
DB00906,C0039971,Thirst,0.001
DB00906,C0040034,Thrombocytopenia,0.001
DB00906,C0040046,Thrombophlebitis,0.001
DB00906,C0040264,Tinnitus,0.01
DB00906,C0040822,Tremor,0.0817
DB00906,C0041657,Unconscious_state,0.01
DB00906,C0041976,Urethritis,0.001
DB00906,C0042023,Increased_frequency_of_micturition,0.001
DB00906,C0042024,Urinary_incontinence,0.01
DB00906,C0042029,Urinary_tract_infection,0.0233
DB00906,C0042109,Urticaria,0.001
DB00906,C0042267,Vaginitis,0.01
DB00906,C0042401,Vasodilation,0.015
DB00906,C0042571,Vertigo,0.01
DB00906,C0042963,Vomiting,0.055
DB00906,C0043094,Weight_gain,0.01
DB00906,C0043096,Weight_decreased,0.01
DB00906,C0043352,Xerostomia,0.001
DB00906,C0080274,Urinary_retention,0.001
DB00906,C0085096,Peripheral_vascular_diseases,0.001
DB00906,C0085136,Central_nervous_system_neoplasms,0.001
DB00906,C0085583,Choreoathetosis,0.001
DB00906,C0085584,Encephalopathies,0.001
DB00906,C0085593,Chills,0.01
DB00906,C0085606,Urgency_of_micturition,0.001
DB00906,C0085628,Stupor,0.01
DB00906,C0085631,Agitation,0.006
DB00906,C0085632,Apathy,0.001
DB00906,C0085633,Mood_swings,0.025
DB00906,C0085636,Photophobia,0.001
DB00906,C0085641,Pustular_rash,0.001
DB00906,C0085649,Peripheral_edema,0.01
DB00906,C0085932,Bullous_dermatitis,0.001
DB00906,C0086439,Hypokinesia,0.01
DB00906,C0149745,Oral_ulcer,0.0042
DB00906,C0149931,Migraine_disorders,0.01
DB00906,C0151315,Neck_stiffness,0.001
DB00906,C0151736,Accidental_injury,0.1867
DB00906,C0151766,Liver_function_tests_abnormal_finding,0.001
DB00906,C0151786,Muscle_weakness,0.005
DB00906,C0151811,Subcutaneous_nodule,0.001
DB00906,C0151827,Eye_pain,0.001
DB00906,C0151834,Papanicolaou_smear_suspicious_result,0.001
DB00906,C0151836,Paranoid_reaction,0.01
DB00906,C0151838,Circumoral_paresthesia,0.001
DB00906,C0151883,Vesiculobullous_rash,0.001
DB00906,C0151888,Hyporeflexia,0.01
DB00906,C0151889,Hyperreflexia,0.001
DB00906,C0151908,Dry_skin,0.01
DB00906,C0151911,Generalized_spasms,0.001
DB00906,C0156543,Unspecified_abortion,0.001
DB00906,C0158350,Tendon_contracture,0.001
DB00906,C0162287,Abnormal_feces,0.001
DB00906,C0162830,"Dermatitis,_phototoxic",0.001
DB00906,C0231218,Malaise,0.01
DB00906,C0231528,Myalgia,0.0333
DB00906,C0231530,Muscle_twitch,0.01
DB00906,C0232461,Increased_appetite_(finding),0.01
DB00906,C0232849,Bladder_pain,0.001
DB00906,C0233414,Disturbance_of_attention,0.064
DB00906,C0233471,Flat_affect,0.001
DB00906,C0233472,Labile_affect,0.025
DB00906,C0233494,Tension,0.0833
DB00906,C0234215,Sensory_discomfort,0.01
DB00906,C0234458,Dream_disorder,0.001
DB00906,C0235146,Euphoric_mood,0.01
DB00906,C0235198,Unable_to_concentrate,0.064
DB00906,C0242301,Furuncle,0.001
DB00906,C0242350,Erectile_dysfunction,0.001
DB00906,C0243026,Sepsis,0.001
DB00906,C0267596,Rectal_hemorrhage,0.001
DB00906,C0281981,Mass_of_skin,0.001
DB00906,C0391870,Abnormality_of_red_blood_cells,0.001
DB00906,C0403632,Non-infectious_cystitis,0.001
DB00906,C0404521,Infective_vaginitis,0.01
DB00906,C0423791,Maculopapular_lesion,0.001
DB00906,C0424295,Hyperactive_behavior,0.01
DB00906,C0456909,Blindness,0.001
DB00906,C0476427,Abnormal_cervical_smear,0.001
DB00906,C0497156,Lymphadenopathy,0.01
DB00906,C0518015,Hemoglobin_measurement,0.001
DB00906,C0518988,Dental_abscess,0.001
DB00906,C0521591,Oral_paresthesia,0.001
DB00906,C0522055,Electrocardiogram_abnormal,0.001
DB00906,C0522224,Paralysed,0.001
DB00906,C0542571,Facial_edema,0.001
DB00906,C0549249,Depressed_level_of_consciousness,0.01
DB00906,C0574067,Increasing_frequency_of_cough,0.035
DB00906,C0575081,Gait_abnormality,0.0325
DB00906,C0687713,Gastrointestinal_pain,0.0475
DB00906,C0699893,Skin_carcinoma,0.001
DB00906,C0855242,Disturbance_in_sexual_arousal,0.001
DB00906,C0917798,Cerebral_ischemia,0.001
DB00906,C0917801,Sleeplessness,0.042
DB00906,C0947912,Myasthenias,0.005
DB00906,C0948089,Acute_coronary_syndrome,0.001
DB00906,C0948525,Musculoskeletal_stiffness,0.001
DB00906,C0948594,Musculoskeletal_discomfort,0.0275
DB00906,C1142135,Muscle_relaxant_therapy,0.01
DB00906,C1142412,Vasodilation_procedure,0.015
DB00906,C1167965,Urine_output_increased,0.001
DB00906,C1306341,Mental_handicap,0.064
DB00906,C1320474,Nuchal_rigidity,0.001
DB00906,C1328337,Urethritis_noninfective,0.001
DB00906,C1443060,Feeling_abnormal,0.0226
DB00906,C1456784,Paranoia,0.01
DB00906,C1510410,Sense_of_smell_altered,0.001
DB00906,C2047937,Ill-defined_disease,0.01
DB00906,C2225524,Macromastia,0.001
DB00906,C2364111,Ageusia,0.001
DB00906,C2830004,Somnolence,0.137
DB00906,C2979982,Vaginal_hemorrhage,0.001
DB00906,C3263723,Traumatic_injury,0.1867
DB00906,C3665347,Visual_impairment,0.01
DB00906,C3665386,Abnormal_vision,0.01
DB00908,C0002962,Angina_pectoris,0.1
DB00908,C0003811,Cardiac_arrhythmia,0.03
DB00908,C0004093,Asthenia,0.08
DB00908,C0011603,Dermatitis,0.08
DB00908,C0011991,Diarrhea,0.53
DB00908,C0012833,Dizziness,0.145
DB00908,C0015230,Exanthema,0.08
DB00908,C0015672,Fatigue,0.12
DB00908,C0015967,Fever,0.05
DB00908,C0018681,Headache,0.0933
DB00908,C0027497,Nausea,0.03
DB00908,C0027769,Nervousness,0.035
DB00908,C0030193,Pain,0.1
DB00908,C0030252,Palpitations,0.115
DB00908,C0040822,Tremor,0.04
DB00908,C0042963,Vomiting,0.03
DB00908,C0220870,Lightheadedness,0.26
DB00908,C0232487,Abdominal_discomfort,0.385
DB00908,C0233494,Tension,0.035
DB00908,C0522055,Electrocardiogram_abnormal,0.03
DB00908,C0548823,Distress_gastrointestinal,0.385
DB00908,C0917798,Cerebral_ischemia,0.02
DB00909,C0000737,Abdominal_pain,0.045
DB00909,C0002170,Alopecia,0.001
DB00909,C0002418,Amblyopia,0.01
DB00909,C0002453,Amenorrhea,0.001
DB00909,C0002871,Anemia,0.001
DB00909,C0003123,Anorexia,0.0733
DB00909,C0003467,Anxiety,0.025
DB00909,C0003862,Arthralgia,0.001
DB00909,C0003864,Arthritis,0.001
DB00909,C0004093,Asthenia,0.0467
DB00909,C0004134,Ataxia,0.035
DB00909,C0008031,Chest_pain,0.001
DB00909,C0008350,Cholelithiasis,0.001
DB00909,C0009676,Confusion,0.045
DB00909,C0009763,Conjunctivitis,0.001
DB00909,C0009806,Constipation,0.015
DB00909,C0010200,Coughing,0.01
DB00909,C0011053,Deafness,0.001
DB00909,C0011124,Decreased_libido,0.001
DB00909,C0011168,Deglutition_disorders,0.001
DB00909,C0011175,Dehydration,0.001
DB00909,C0011570,Mental_depression,0.045
DB00909,C0011603,Dermatitis,0.025
DB00909,C0011991,Diarrhea,0.035
DB00909,C0012569,Diplopia,0.045
DB00909,C0012833,Dizziness,0.0802
DB00909,C0013362,Dysarthria,0.001
DB00909,C0013378,Dysgeusia,0.01
DB00909,C0013384,Dyskinetic_syndrome,0.0003
DB00909,C0013395,Dyspepsia,0.02
DB00909,C0013404,Dyspnea,0.001
DB00909,C0013428,Dysuria,0.001
DB00909,C0013491,Ecchymosis,0.015
DB00909,C0013595,Eczema,0.001
DB00909,C0013604,Edema,0.001
DB00909,C0015230,Exanthema,0.025
DB00909,C0015672,Fatigue,0.065
DB00909,C0016199,Flank_pain,0.001
DB00909,C0016204,Flatulence,0.001
DB00909,C0017152,Gastritis,0.001
DB00909,C0017160,Gastroenteritis,0.001
DB00909,C0017565,Gingival_hemorrhage,0.001
DB00909,C0017566,Gingival_hyperplasia,0.001
DB00909,C0017574,Gingivitis,0.001
DB00909,C0017601,Glaucoma,0.001
DB00909,C0017675,Glossitis,0.001
DB00909,C0018681,Headache,0.09
DB00909,C0018965,Hematuria,0.001
DB00909,C0019572,Hirsutism,0.001
DB00909,C0020453,Hyperesthesia,0.005
DB00909,C0020458,Hyperhidrosis_disorder,0.001
DB00909,C0020517,Hypersensitivity,0.001
DB00909,C0020538,Hypertensive_disease,0.001
DB00909,C0020649,Hypotension,0.001
DB00909,C0021051,Immunologic_deficiency_syndromes,0.001
DB00909,C0021400,Influenza,0.035
DB00909,C0022107,Irritable_mood,0.065
DB00909,C0023218,Cramps_of_lower_extremities,0.001
DB00909,C0023530,Leukopenia,0.001
DB00909,C0025222,Melena,0.001
DB00909,C0026650,Movement_disorders,0.001
DB00909,C0026826,Muscle_hypertonia,0.001
DB00909,C0026827,Muscle_hypotonia,0.001
DB00909,C0027497,Nausea,0.075
DB00909,C0027769,Nervousness,0.015
DB00909,C0027813,Neuritis,0.001
DB00909,C0028734,Nocturia,0.001
DB00909,C0028738,Nystagmus,0.03
DB00909,C0029408,Degenerative_polyarthritis,0.001
DB00909,C0030252,Palpitations,0.001
DB00909,C0030554,Paresthesia,0.017
DB00909,C0030920,Peptic_ulcer,0.001
DB00909,C0031117,Peripheral_neuropathy,0.001
DB00909,C0031350,Pharyngitis,0.01
DB00909,C0032617,Polyuria,0.001
DB00909,C0033774,Pruritus,0.01
DB00909,C0035455,Rhinitis,0.015
DB00909,C0036454,Scotoma,0.001
DB00909,C0036572,Seizures,0.01
DB00909,C0036974,Shock,0.001
DB00909,C0037763,Spasm,0.001
DB00909,C0037822,Speech_disorders,0.035
DB00909,C0038362,Stomatitis,0.0007
DB00909,C0038367,Ulcerative_stomatitis,0.001
DB00909,C0038454,Cerebrovascular_accident,0.001
DB00909,C0038990,Sweating,0.001
DB00909,C0039070,Syncope,0.001
DB00909,C0039231,Tachycardia,0.001
DB00909,C0039971,Thirst,0.001
DB00909,C0040046,Thrombophlebitis,0.001
DB00909,C0040264,Tinnitus,0.01
DB00909,C0040822,Tremor,0.01
DB00909,C0041657,Unconscious_state,0.001
DB00909,C0042023,Increased_frequency_of_micturition,0.001
DB00909,C0042024,Urinary_incontinence,0.001
DB00909,C0042109,Urticaria,0.001
DB00909,C0042571,Vertigo,0.001
DB00909,C0042963,Vomiting,0.015
DB00909,C0043094,Weight_gain,0.001
DB00909,C0043096,Weight_decreased,0.02
DB00909,C0043352,Xerostomia,0.015
DB00909,C0080274,Urinary_retention,0.001
DB00909,C0085606,Urgency_of_micturition,0.001
DB00909,C0085631,Agitation,0.0522
DB00909,C0085641,Pustular_rash,0.001
DB00909,C0085649,Peripheral_edema,0.001
DB00909,C0085932,Bullous_dermatitis,0.001
DB00909,C0149745,Oral_ulcer,0.0003
DB00909,C0151315,Neck_stiffness,0.001
DB00909,C0151736,Accidental_injury,0.01
DB00909,C0151786,Muscle_weakness,0.001
DB00909,C0151883,Vesiculobullous_rash,0.001
DB00909,C0151889,Hyperreflexia,0.001
DB00909,C0151908,Dry_skin,0.001
DB00909,C0231218,Malaise,0.001
DB00909,C0231528,Myalgia,0.001
DB00909,C0231530,Muscle_twitch,0.001
DB00909,C0232352,Vascular_insufficiency,0.001
DB00909,C0232462,Decrease_in_appetite,0.0733
DB00909,C0233494,Tension,0.015
DB00909,C0233715,Speech_impairment,0.035
DB00909,C0234215,Sensory_discomfort,0.001
DB00909,C0234458,Dream_disorder,0.001
DB00909,C0235146,Euphoric_mood,0.001
DB00909,C0242350,Erectile_dysfunction,0.001
DB00909,C0267596,Rectal_hemorrhage,0.001
DB00909,C0423791,Maculopapular_lesion,0.001
DB00909,C0424295,Hyperactive_behavior,0.001
DB00909,C0428977,Bradycardia,0.001
DB00909,C0442874,Neuropathy,0.001
DB00909,C0497156,Lymphadenopathy,0.001
DB00909,C0520966,Abnormal_coordination,0.01
DB00909,C0542571,Facial_edema,0.001
DB00909,C0574067,Increasing_frequency_of_cough,0.01
DB00909,C0575081,Gait_abnormality,0.01
DB00909,C0687713,Gastrointestinal_pain,0.045
DB00909,C0855242,Disturbance_in_sexual_arousal,0.001
DB00909,C0917801,Sleeplessness,0.045
DB00909,C0947912,Myasthenias,0.001
DB00909,C0948525,Musculoskeletal_stiffness,0.001
DB00909,C0948594,Musculoskeletal_discomfort,0.001
DB00909,C1142135,Muscle_relaxant_therapy,0.001
DB00909,C1167965,Urine_output_increased,0.001
DB00909,C1320474,Nuchal_rigidity,0.001
DB00909,C1443060,Feeling_abnormal,0.0303
DB00909,C1510410,Sense_of_smell_altered,0.001
DB00909,C2047937,Ill-defined_disease,0.001
DB00909,C2830004,Somnolence,0.12
DB00909,C3263723,Traumatic_injury,0.01
DB00910,C0003467,Anxiety,0.0177
DB00910,C0003862,Arthralgia,0.0435
DB00910,C0003864,Arthritis,0.0359
DB00910,C0004093,Asthenia,0.0177
DB00910,C0004604,Back_pain,0.021
DB00910,C0008031,Chest_pain,0.021
DB00910,C0009450,Communicable_diseases,0.0286
DB00910,C0009806,Constipation,0.0335
DB00910,C0010200,Coughing,0.0248
DB00910,C0011175,Dehydration,0.021
DB00910,C0011570,Mental_depression,0.0215
DB00910,C0011603,Dermatitis,0.0222
DB00910,C0011991,Diarrhea,0.0688
DB00910,C0012833,Dizziness,0.0377
DB00910,C0013378,Dysgeusia,0.02
DB00910,C0013604,Edema,0.0473
DB00910,C0015230,Exanthema,0.0222
DB00910,C0015672,Fatigue,0.0177
DB00910,C0015967,Fever,0.034
DB00910,C0017160,Gastroenteritis,0.0286
DB00910,C0017181,Gastrointestinal_hemorrhage,0.034
DB00910,C0018681,Headache,0.0363
DB00910,C0020517,Hypersensitivity,0.035
DB00910,C0020538,Hypertensive_disease,0.0551
DB00910,C0020615,Hypoglycemia,0.0177
DB00910,C0020649,Hypotension,0.0401
DB00910,C0021400,Influenza,0.0435
DB00910,C0022661,"Kidney_failure,_chronic",0.0177
DB00910,C0026946,Mycoses,0.0215
DB00910,C0027441,Nasopharyngitis,0.0565
DB00910,C0027497,Nausea,0.0649
DB00910,C0030193,Pain,0.0379
DB00910,C0030252,Palpitations,0.016
DB00910,C0031154,Peritonitis,0.0263
DB00910,C0032285,Pneumonia,0.024
DB00910,C0033774,Pruritus,0.0286
DB00910,C0036974,Shock,0.021
DB00910,C0037199,Sinusitis,0.0198
DB00910,C0037299,Skin_ulcer,0.0215
DB00910,C0037763,Spasm,0.0215
DB00910,C0039070,Syncope,0.021
DB00910,C0041657,Unconscious_state,0.021
DB00910,C0042029,Urinary_tract_infection,0.0198
DB00910,C0042571,Vertigo,0.0359
DB00910,C0042769,Virus_diseases,0.0762
DB00910,C0042963,Vomiting,0.0484
DB00910,C0043352,Xerostomia,0.026
DB00910,C0085593,Chills,0.034
DB00910,C0085649,Peripheral_edema,0.0177
DB00910,C0231218,Malaise,0.016
DB00910,C0232487,Abdominal_discomfort,0.0267
DB00910,C0234215,Sensory_discomfort,0.016
DB00910,C0243026,Sepsis,0.034
DB00910,C0546817,Fluid_overload,0.0263
DB00910,C0917801,Sleeplessness,0.0263
DB00910,C0948594,Musculoskeletal_discomfort,0.0435
DB00910,C1443060,Feeling_abnormal,0.016
DB00910,C2047937,Ill-defined_disease,0.016
DB00910,C2363731,Oropharyngeal_pain,0.0286
DB00911,C0003123,Anorexia,0.02
DB00911,C0004093,Asthenia,0.016
DB00911,C0009806,Constipation,0.009
DB00911,C0012833,Dizziness,0.008
DB00911,C0013378,Dysgeusia,0.05
DB00911,C0013395,Dyspepsia,0.016
DB00911,C0015672,Fatigue,0.016
DB00911,C0018681,Headache,0.01
DB00911,C0026821,Muscle_cramp,0.016
DB00911,C0027497,Nausea,0.0385
DB00911,C0037763,Spasm,0.016
DB00911,C0042963,Vomiting,0.012
DB00911,C0231218,Malaise,0.016
DB00911,C0232462,Decrease_in_appetite,0.02
DB00911,C0234215,Sensory_discomfort,0.016
DB00911,C0235290,Taste_bitter,0.05
DB00911,C1291078,Epigastric_discomfort,0.016
DB00911,C1443060,Feeling_abnormal,0.016
DB00911,C2047937,Ill-defined_disease,0.016
DB00912,C0002962,Angina_pectoris,0.018
DB00912,C0003862,Arthralgia,0.04
DB00912,C0004604,Back_pain,0.0583
DB00912,C0006277,Bronchitis,0.0483
DB00912,C0008031,Chest_pain,0.018
DB00912,C0009806,Constipation,0.025
DB00912,C0011991,Diarrhea,0.045
DB00912,C0013395,Dyspepsia,0.03
DB00912,C0018681,Headache,0.0917
DB00912,C0020517,Hypersensitivity,0.0067
DB00912,C0020615,Hypoglycemia,0.185
DB00912,C0027497,Nausea,0.03
DB00912,C0030554,Paresthesia,0.018
DB00912,C0035455,Rhinitis,0.066
